place_id,name,address,latitude,longitude,rating,num_reviews,food_types,price_level,hours
ChIJSZwxtMwLdkgRWRMIyTCa4QY,Masaniello Café Pizzeria,"115 Ewell Rd, Surbiton KT6 6AL, UK",51.389744099999994,-0.2976928,4.8,490,"pizza_restaurant, deli, italian_restaurant, restaurant",PRICE_LEVEL_MODERATE,"Monday: 5:00 – 10:00 PM; Tuesday: 5:00 – 10:00 PM; Wednesday: 5:00 – 10:00 PM; Thursday: 12:00 – 3:00 PM, 5:00 – 10:00 PM; Friday: 12:00 – 3:00 PM, 5:00 – 10:00 PM; Saturday: 12:00 – 3:00 PM, 5:00 – 10:00 PM; Sunday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"
ChIJDYdpRTIKdkgRa-60Uw4TNRU,The Royal Oak,"261 Ewell Rd, Tolworth, Surbiton KT6 7AA, UK",51.3852553,-0.294854,4.2,461,"pub, bar",PRICE_LEVEL_MODERATE,Monday: 12:15 – 10:00 PM; Tuesday: 12:15 – 10:00 PM; Wednesday: 12:15 – 11:00 PM; Thursday: 12:15 PM – 12:00 AM; Friday: 12:15 PM – 12:00 AM; Saturday: 12:15 PM – 12:00 AM; Sunday: 12:15 – 10:00 PM
ChIJOxY89C0KdkgRJAB6gIKAq18,Kalamata Mediterranean and Grill Restaurant,"294 Ewell Rd, Surbiton KT6 7AQ, UK",51.38451,-0.2933266,4.5,685,"mediterranean_restaurant, restaurant",PRICE_LEVEL_MODERATE,N/A
ChIJ1wqwSjMKdkgRW2SrMu3PvCs,Positano,"165 Ewell Rd, Surbiton KT6 6AW, UK",51.388436399999996,-0.2972679,4.6,287,"italian_restaurant, restaurant",PRICE_LEVEL_MODERATE,Monday: Closed; Tuesday: 5:30 – 10:00 PM; Wednesday: 5:30 – 10:00 PM; Thursday: 5:30 – 10:00 PM; Friday: 5:30 – 10:00 PM; Saturday: 5:30 – 10:00 PM; Sunday: Closed
ChIJeV1PPeILdkgRR1yAT3Gvbn0,The Roasting,"75 Hook Rd, Surbiton KT6 5AF, UK",51.378776599999995,-0.3020141,4.7,82,"coffee_shop, cafe",N/A,Monday: 8:00 AM – 3:00 PM; Tuesday: 8:00 AM – 3:00 PM; Wednesday: 8:00 AM – 3:00 PM; Thursday: 8:00 AM – 3:00 PM; Friday: 8:00 AM – 3:00 PM; Saturday: 8:00 AM – 3:00 PM; Sunday: 8:00 AM – 3:00 PM
ChIJm5NTDDIKdkgR8fnljIN-ASI,Ohaana - Authentic Chinese Cuisine,"292 Ewell Rd, Surbiton KT6 7AQ, UK",51.3845429,-0.2933573,3.4,137,"meal_takeaway, restaurant",PRICE_LEVEL_MODERATE,Monday: 3:30 – 11:00 PM; Tuesday: Closed; Wednesday: 3:30 – 11:00 PM; Thursday: 3:30 – 11:00 PM; Friday: 3:30 – 11:00 PM; Saturday: 1:00 – 11:00 PM; Sunday: 1:00 – 11:00 PM
ChIJ34prsMwLdkgRP0MGXmcget0,Agra Tandoori Surbiton,"142 Ewell Rd, Surbiton KT6 6HE, UK",51.389134899999995,-0.2980352,4.4,255,"indian_restaurant, asian_restaurant, restaurant",PRICE_LEVEL_MODERATE,"Monday: 12:00 – 2:30 PM, 6:00 – 11:00 PM; Tuesday: 12:00 – 2:30 PM, 6:00 – 11:00 PM; Wednesday: 12:00 – 2:30 PM, 6:00 – 11:00 PM; Thursday: 12:00 – 2:30 PM, 6:00 – 11:00 PM; Friday: 6:00 – 11:30 PM; Saturday: 12:00 – 2:30 PM, 6:00 – 11:30 PM; Sunday: 12:00 – 2:30 PM, 6:00 – 11:00 PM"
ChIJS2_o2HoLdkgR1N9elzKFTac,Trinca,"73 Hook Rd, Surbiton KT6 5AF, UK",51.3788607,-0.30211509999999997,4.9,101,"wine_bar, bar",N/A,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: Closed; Friday: 6:00 – 10:30 PM; Saturday: 6:00 – 10:30 PM; Sunday: Closed
ChIJ15oMSjMKdkgRCQWk4AXGqXg,Black swan cafe,"169 Ewell Rd, Surbiton KT6 6AW, UK",51.388363299999995,-0.29719789999999996,4.6,183,cafe,N/A,Monday: 7:30 AM – 5:30 PM; Tuesday: 7:00 AM – 5:30 PM; Wednesday: 7:30 AM – 5:30 PM; Thursday: 7:30 AM – 5:30 PM; Friday: 7:30 AM – 5:30 PM; Saturday: 8:00 AM – 5:30 PM; Sunday: 9:00 AM – 5:30 PM
ChIJ3SnIDTIKdkgRI7uOTm7EF4s,Legend Kebab Centre 2,"290 Ewell Rd, Surbiton KT6 7AQ, UK",51.3845357,-0.2934566,3.5,154,"meal_takeaway, restaurant",PRICE_LEVEL_INEXPENSIVE,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 12:00 – 11:00 PM
