name,address,latitude,longitude,rating,num_reviews,food_types,price_level,hours,place_id
Ole Kyiv (Старий Київ),"47 High St, Chislehurst BR7 5AF, UK",51.4179015,0.0676084,4.6,536,"bar_and_grill, fine_dining_restaurant, steak_house, event_venue, bar",N/A,Monday: 5:00 – 10:00 PM; Tuesday: Closed; Wednesday: 5:00 – 10:00 PM; Thursday: 5:00 – 10:00 PM; Friday: 5:00 – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 10:00 PM,ChIJezJu4Gyr2EcRth403kp-pWc
Mottingham Sports Ground/Foxes Field,"Grove Park Rd, London SE9 4NP, UK",51.432956399999995,0.0399346,4.1,406,"park, bar",N/A,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJz5cBJIep2EcRVHbRvgdE-Rw
Zavi Restaurant,"747-753 Sidcup Rd, London SE9 3SA, UK",51.434538499999995,0.0652175,4.4,543,"turkish_restaurant, mediterranean_restaurant",PRICE_LEVEL_MODERATE,Monday: 5:00 – 11:00 PM; Tuesday: 5:00 – 11:00 PM; Wednesday: 5:00 – 11:00 PM; Thursday: 5:00 – 11:00 PM; Friday: 5:00 PM – 12:00 AM; Saturday: 12:00 PM – 12:00 AM; Sunday: 12:00 – 11:00 PM,ChIJZQ-zvyap2EcRtuQyhv3YSD4
Giggling Squid - Chislehurst,"9 High St, Chislehurst BR7 5AB, UK",51.4169854,0.06851720000000001,4.4,1095,"thai_restaurant, asian_restaurant, meal_takeaway",PRICE_LEVEL_MODERATE,Monday: 12:00 – 10:30 PM; Tuesday: 12:00 – 10:30 PM; Wednesday: 12:00 – 10:30 PM; Thursday: 12:00 – 10:30 PM; Friday: 12:00 – 10:30 PM; Saturday: 12:00 – 10:30 PM; Sunday: 12:00 – 10:30 PM,ChIJBet97iyr2EcRe1UrNlIYU-E
The Queen's Head,"2 High St, Chislehurst BR7 5AN, UK",51.4177621,0.0684794,4.4,2041,"pub, bar",PRICE_LEVEL_MODERATE,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 11:00 PM,ChIJi7_lfMKr2EcR_WX_p0E6MnA
The Crown,"School Rd, Chislehurst BR7 5PQ, UK",51.410454599999994,0.0729147,4.3,634,"hotel, pub, bar, lodging",N/A,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 10:00 PM,ChIJuSxR1uqr2EcRAP641XR1N7E
The Oak,"206 Widmore Rd, Bromley BR1 2RH, UK",51.4058333,0.0341667,4.5,650,"pub, wine_bar, brunch_restaurant, cafe, bar",PRICE_LEVEL_MODERATE,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 PM – 12:00 AM; Saturday: 12:00 PM – 12:00 AM; Sunday: 12:00 – 11:00 PM,ChIJX4f6Fkaq2EcRRx3xm3irNlQ
Imperial Arms Pub & Courtyard Bistro,"1 Old Hill, Chislehurst BR7 5LZ, UK",51.409157,0.061857499999999996,4.5,627,"wine_bar, pub, event_venue, bar",PRICE_LEVEL_MODERATE,Monday: 12:00 – 6:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 8:00 PM,ChIJ4aU7Zrir2EcReWtLCpBh2Yg
Côte Chislehurst,"43-45 High St, Chislehurst BR7 5AF, UK",51.4178068,0.0676035,4.3,842,"breakfast_restaurant, french_restaurant, bar",PRICE_LEVEL_MODERATE,Monday: 9:00 AM – 9:00 PM; Tuesday: 9:00 AM – 9:00 PM; Wednesday: 9:00 AM – 9:00 PM; Thursday: 9:00 AM – 9:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJRfQ2_sKr2EcR0t2yGsAAPxg
Zizzi - Chislehurst,"19 High St, Chislehurst BR7 5AE, UK",51.4172959,0.0682725,4.3,879,"italian_restaurant, vegan_restaurant, vegetarian_restaurant, pizza_restaurant, food_store, store",PRICE_LEVEL_MODERATE,Monday: 11:30 AM – 10:00 PM; Tuesday: 11:30 AM – 10:00 PM; Wednesday: 11:30 AM – 10:00 PM; Thursday: 11:30 AM – 10:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: 11:30 AM – 10:00 PM,ChIJWeYyV8Kr2EcRpH6rYSusCfM
Shell,"728 Sidcup Rd, Coldharbour Estate, London SE9 3AL, UK",51.4347973,0.0629231,3.4,50,"gas_station, sandwich_shop, coffee_shop, meal_delivery, convenience_store, food_delivery, cafe, liquor_store, food_store, store",PRICE_LEVEL_MODERATE,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJ7zSr6mOp2EcRQWZ25OCRCwE
The Ramblers Rest - Chislehurst,"Ramblers Rest, Mill Pl, Chislehurst BR7 5ND, UK",51.40879220000001,0.0626742,4.2,312,"pub, bar",PRICE_LEVEL_MODERATE,Monday: 11:30 AM – 11:00 PM; Tuesday: 11:30 AM – 11:00 PM; Wednesday: 11:30 AM – 11:00 PM; Thursday: 11:30 AM – 11:00 PM; Friday: 11:30 AM – 11:30 PM; Saturday: 11:30 AM – 11:30 PM; Sunday: 11:30 AM – 10:30 PM,ChIJofogjbir2EcRkCkyDfXpBKc
Bank House,"11 High St, Chislehurst BR7 5AB, UK",51.4170126,0.0684658,4.4,277,"wine_bar, brunch_restaurant, bar",N/A,"Monday: Closed; Tuesday: 12:00 – 4:00 PM, 5:00 – 10:00 PM; Wednesday: 12:00 – 4:00 PM, 5:00 – 10:00 PM; Thursday: 12:00 – 4:00 PM, 5:00 – 10:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 6:00 PM",ChIJmVy4yuar2EcRtUtxMnL3QMc
Cinnamon Culture,"95, 97 High St, Chislehurst BR7 5AG, UK",51.4195962,0.0657055,4.5,457,"indian_restaurant, fine_dining_restaurant, catering_service, wedding_venue, food_delivery, event_venue, bar, meal_takeaway",PRICE_LEVEL_EXPENSIVE,"Monday: Closed; Tuesday: 12:00 – 2:30 PM, 6:00 – 11:00 PM; Wednesday: 12:00 – 2:30 PM, 6:00 – 11:00 PM; Thursday: 12:00 – 2:30 PM, 6:00 – 11:00 PM; Friday: 12:00 – 2:30 PM, 6:00 – 11:00 PM; Saturday: 12:00 – 2:30 PM, 6:00 – 11:00 PM; Sunday: 12:00 – 3:00 PM, 6:00 – 10:00 PM",ChIJV2XjyxWq2EcRwFfs7TBuuyw
Walnuts Cafe Chislehurst,"7 Royal Parade, Chislehurst BR7 6NR, UK",51.41176110000001,0.0752374,4.5,435,"cafe, breakfast_restaurant",PRICE_LEVEL_MODERATE,Monday: 7:00 AM – 6:00 PM; Tuesday: 7:00 AM – 6:00 PM; Wednesday: 7:00 AM – 6:00 PM; Thursday: 7:00 AM – 6:00 PM; Friday: 7:00 AM – 6:00 PM; Saturday: 7:00 AM – 6:00 PM; Sunday: 8:00 AM – 5:00 PM,ChIJhZwkZeur2EcRYs8qbW5nXJw
Due Amici,"10-11 Royal Parade, Chislehurst BR7 6NR, UK",51.4116868,0.0754876,4.6,396,italian_restaurant,PRICE_LEVEL_MODERATE,Monday: Closed; Tuesday: 12:00 – 9:30 PM; Wednesday: 12:00 – 9:30 PM; Thursday: 12:00 – 9:30 PM; Friday: 12:00 – 9:30 PM; Saturday: 12:00 – 9:30 PM; Sunday: Closed,ChIJUytKZOur2EcRAxCLeTQCsCA
"Morley's Chicken - New Eltham, Sidcup Road","741 Sidcup Rd, London SE9 3SA, UK",51.43463690000001,0.0647727,3.8,229,meal_takeaway,PRICE_LEVEL_INEXPENSIVE,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 12:00 AM,ChIJt4E6H3Kp2EcRFjX_hQyZlgw
Nene Cafe & Bistro,"111 High St, Chislehurst BR7 5AG, UK",51.4198356,0.0653187,4.6,491,N/A,PRICE_LEVEL_MODERATE,Monday: 8:30 AM – 9:00 PM; Tuesday: 8:30 AM – 11:00 PM; Wednesday: 8:30 AM – 11:00 PM; Thursday: 8:30 AM – 11:00 PM; Friday: 8:30 AM – 11:00 PM; Saturday: 8:30 AM – 11:00 PM; Sunday: 9:00 AM – 9:00 PM,ChIJx30KT8Or2EcRlXXXDOR297M
Birchwood Park Golf & Country Club,"Birchwood Rd, Dartford DA2 7HJ, UK",51.4126775,0.1647409,4.3,931,"golf_course, wedding_venue, swimming_pool, gym, athletic_field, spa, event_venue, health, sports_club, sports_activity_location",N/A,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:00 AM – 8:00 PM,ChIJ9VR2P8Gt2EcRe4rrlisQQ04
McDonald's,"Service Area A20 East, Orpington, Swanley DA14 5JA, UK",51.4096906,0.1442615,3.9,2640,"fast_food_restaurant, hamburger_restaurant, diner, breakfast_restaurant, american_restaurant",PRICE_LEVEL_INEXPENSIVE,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJJ0Tfdpyt2EcR9xhC8R5H7ro
Penelope's Restaurant & Farm Shop | Sidcup,"Beck Evans Farm, Water Ln, Sidcup DA14 5ET, UK",51.432489499999996,0.1401638,4.1,574,N/A,N/A,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: 9:00 AM – 4:00 PM; Friday: 9:00 AM – 10:30 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,ChIJs7LsaMOv2EcRkj92aFu42Z8
Premier Inn Swanley hotel,"London Rd, Swanley BR8 7QD, UK",51.405987499999995,0.1585749,4,741,"hotel, bed_and_breakfast, inn, lodging",N/A,N/A,ChIJxb6GsL6t2EcRORJS8vBWsAc
The Bull Beefeater,"London Rd, Swanley BR8 7QD, UK",51.405729,0.1586222,3.8,1699,"steak_house, hamburger_restaurant, bar_and_grill, pub, breakfast_restaurant, bar, american_restaurant",PRICE_LEVEL_MODERATE,Monday: 6:30 AM – 11:00 PM; Tuesday: 6:30 AM – 11:00 PM; Wednesday: 6:30 AM – 11:00 PM; Thursday: 6:30 AM – 11:00 PM; Friday: 6:30 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 10:30 PM,ChIJH9iNhYCt2EcRBGx7F4pnj94
Enzo's Kitchen & Pizzeria,"217 Maidstone Rd, Sidcup DA14 5AW, UK",51.4130708,0.1369395,4.2,322,"italian_restaurant, meal_takeaway, pizza_restaurant, meal_delivery, food_delivery",PRICE_LEVEL_MODERATE,Monday: Closed; Tuesday: 11:30 AM – 10:30 PM; Wednesday: 11:30 AM – 10:30 PM; Thursday: 11:30 AM – 10:30 PM; Friday: 11:30 AM – 10:30 PM; Saturday: 11:30 AM – 10:30 PM; Sunday: 11:30 AM – 10:30 PM,ChIJnYYuZfWt2EcRcgK30YJigqE
M&S Simply Food,"Edgington Way, Orpington, Sidcup DA14 5AD, UK",51.414438,0.1252623,3.2,10,"convenience_store, sandwich_shop, supermarket, grocery_store, food_store, store",PRICE_LEVEL_MODERATE,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJIfqO9T6s2EcRr3ifSq8b5lY
Mahan Indian Takeaway Joydens Wood,"70 Summerhouse Dr, Bexley DA5 2EE, UK",51.426599599999996,0.166894,4.7,149,"meal_takeaway, indian_restaurant",N/A,Monday: Closed; Tuesday: 5:00 – 9:30 PM; Wednesday: 5:00 – 9:30 PM; Thursday: 5:00 – 9:30 PM; Friday: 5:00 – 10:00 PM; Saturday: 5:00 – 10:00 PM; Sunday: 5:00 – 9:00 PM,ChIJl-Vv2OCt2EcRNkO7FEznJb4
Coach House Ruxley,"Ruxley Manor Garden Centre, Orpington, Sidcup DA14 5BQ, UK",51.4114365,0.1334233,4.6,191,italian_restaurant,N/A,"Monday: Closed; Tuesday: 12:00 – 5:00 PM, 6:00 – 11:00 PM; Wednesday: 12:00 – 5:00 PM, 6:00 – 11:00 PM; Thursday: 12:00 – 5:00 PM, 6:00 – 11:00 PM; Friday: 12:00 – 5:00 PM, 5:30 – 11:00 PM; Saturday: 12:00 – 5:00 PM, 5:30 – 11:00 PM; Sunday: Closed",ChIJcXwhQTas2EcRDGY4cj4v1zg
Kebabye,"79 Maidstone Rd, Sidcup DA14 5HB, UK",51.4165184,0.12335389999999999,4.3,222,"meal_takeaway, fast_food_restaurant",PRICE_LEVEL_MODERATE,Monday: 11:30 AM – 11:30 PM; Tuesday: 11:30 AM – 11:30 PM; Wednesday: 11:30 AM – 11:30 PM; Thursday: 11:30 AM – 11:30 PM; Friday: 11:30 AM – 12:00 AM; Saturday: 11:30 AM – 12:00 AM; Sunday: 11:30 AM – 11:30 PM,ChIJKay-jDus2EcRx_TWwjz_EwI
Sunrise City,"41 Cray Rd, Sidcup DA14 5DE, UK",51.417375400000005,0.11592329999999999,4,120,"meal_takeaway, chinese_restaurant",N/A,Monday: 5:00 – 10:00 PM; Tuesday: 5:00 – 10:00 PM; Wednesday: 5:00 – 10:00 PM; Thursday: 5:00 – 10:00 PM; Friday: 5:00 – 10:30 PM; Saturday: 5:00 – 10:30 PM; Sunday: 5:00 – 10:00 PM,ChIJoX8VMRas2EcRIXtowatCnY0
The Mulberry Tree Restaurant,"Sidcup, Orpington DA14 5BQ, UK",51.411584399999995,0.1319543,3.8,283,N/A,PRICE_LEVEL_MODERATE,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 10:00 AM – 4:00 PM,ChIJ4bp1Xpat2EcRS2_PeTQ4s64
SJ Chicken,"9 Foots Cray High St, Sidcup DA14 5HJ, UK",51.418583,0.1185753,4.3,29,N/A,N/A,Monday: 11:00 AM – 9:00 PM; Tuesday: 11:00 AM – 9:00 PM; Wednesday: 11:00 AM – 9:00 PM; Thursday: 11:00 AM – 9:00 PM; Friday: 11:00 AM – 9:00 PM; Saturday: 11:00 AM – 9:00 PM; Sunday: Closed,ChIJRczJngqt2EcRsG6GfLx-dfw
Summerhouse Fish & Chips,"66 Summerhouse Dr, Bexley DA5 2EE, UK",51.4266917,0.1669612,4.7,45,meal_takeaway,N/A,Monday: 11:00 AM – 9:00 PM; Tuesday: 11:00 AM – 9:00 PM; Wednesday: 11:00 AM – 9:00 PM; Thursday: 11:00 AM – 9:00 PM; Friday: 11:00 AM – 9:00 PM; Saturday: 11:00 AM – 9:00 PM; Sunday: Closed,ChIJI2EK3tOt2EcRJZ3mJbj2J7U
Royal Radhuny,"76 St James Way, Sidcup DA14 5HF, UK",51.4206925,0.1324419,4.6,98,"indian_restaurant, bar_and_grill, meal_takeaway, bar",N/A,Monday: 5:00 – 10:30 PM; Tuesday: 5:00 – 10:30 PM; Wednesday: 5:00 – 10:30 PM; Thursday: 5:00 – 10:30 PM; Friday: 5:00 – 11:00 PM; Saturday: 5:00 – 11:00 PM; Sunday: 5:00 – 10:30 PM,ChIJWbn9KMGt2EcRmaY-Rbp9MEA
Marino Fish Bar,"71 Maidstone Rd, Foots Cray, Sidcup DA14 5HB, UK",51.416697799999994,0.12309729999999999,4.6,174,meal_takeaway,PRICE_LEVEL_INEXPENSIVE,"Monday: Closed; Tuesday: 11:30 AM – 2:30 PM, 4:30 – 10:00 PM; Wednesday: 11:30 AM – 2:30 PM, 4:30 – 10:00 PM; Thursday: 11:30 AM – 2:30 PM, 4:30 – 10:00 PM; Friday: 11:30 AM – 2:30 PM, 4:30 – 10:00 PM; Saturday: 11:30 AM – 2:30 PM, 4:30 – 10:00 PM; Sunday: Closed",ChIJWc9Dijus2EcR-RLbpzXVjiI
Restaurants group llc,"Nexus House, 2 Cray Rd, Sidcup DA14 5DA, UK",51.41841180000001,0.11802050000000001,N/A,0,N/A,N/A,N/A,ChIJqz44MgCt2EcR3udoTCIqJjk
La Stalla,"6 Foots Cray High St, Foots Cray, Sidcup DA14 5HL, UK",51.418042199999995,0.11966399999999999,4.5,37,italian_restaurant,PRICE_LEVEL_MODERATE,"Monday: 12:00 – 3:00 PM, 5:00 – 9:00 PM; Tuesday: 12:00 – 3:00 PM, 5:00 – 9:00 PM; Wednesday: 12:00 – 3:00 PM, 5:00 – 9:00 PM; Thursday: 12:00 – 3:00 PM, 5:00 – 9:00 PM; Friday: 12:00 – 10:30 PM; Saturday: 12:00 – 10:30 PM; Sunday: 12:00 – 9:00 PM",ChIJvQxWAT2s2EcRvudYPP_m_lA
Bengal Tandoori,"63 Maidstone Rd, Foots Cray, Sidcup DA14 5HU, UK",51.4168916,0.12285770000000001,4.5,44,"meal_takeaway, indian_restaurant",N/A,Monday: 4:30 – 10:15 PM; Tuesday: Closed; Wednesday: 4:30 – 10:15 PM; Thursday: 4:30 – 10:15 PM; Friday: 4:30 – 10:15 PM; Saturday: 4:30 – 10:15 PM; Sunday: 4:30 – 10:15 PM,ChIJtYIwcTys2EcRnYNnuOJsraY
YO! Sidcup Tesco Kiosk,"Edgington Way, Orpington, Sidcup DA14 5BN, UK",51.412569,0.12282169999999999,4.5,2,meal_takeaway,N/A,Monday: 6:00 AM – 12:00 AM; Tuesday: 6:00 AM – 12:00 AM; Wednesday: 6:00 AM – 12:00 AM; Thursday: 6:00 AM – 12:00 AM; Friday: 6:00 AM – 12:00 AM; Saturday: 6:00 AM – 12:00 AM; Sunday: 10:00 AM – 4:00 PM,ChIJSc7f1Out2EcRuCuWa_794rw
McDonald's,"474 Princes Rd, Dartford DA1 1YT, UK",51.437166299999994,0.23787679999999997,3.5,3420,"fast_food_restaurant, hamburger_restaurant, diner, breakfast_restaurant, american_restaurant",PRICE_LEVEL_INEXPENSIVE,Monday: 5:00 AM – 12:00 AM; Tuesday: 5:00 AM – 12:00 AM; Wednesday: 5:00 AM – 12:00 AM; Thursday: 5:00 AM – 12:00 AM; Friday: 5:00 AM – 12:00 AM; Saturday: 5:00 AM – 12:00 AM; Sunday: 5:00 AM – 12:00 AM,ChIJQR8rGXmx2EcR4mFejzc7o2I
Miller & Carter Dartford,"Princes Rd, Dartford DA2 6NQ, UK",51.437692600000005,0.24051129999999998,4.5,3032,steak_house,PRICE_LEVEL_MODERATE,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 11:00 PM,ChIJFcFa9TOx2EcRF8iRfjSJ85w
Shell,"Hawley Rd, Dartford DA1 1PU, UK",51.429025499999995,0.2233819,3.9,75,"gas_station, meal_delivery, sandwich_shop, coffee_shop, car_wash, convenience_store, liquor_store, cafe, food_delivery, food_store, store",PRICE_LEVEL_MODERATE,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJB9z31Ymx2EcRi7DdeOyWmEc
Chequers,"Darenth Rd S, Darenth, Dartford DA2 7QT, UK",51.420852599999996,0.23992840000000001,4.5,616,"pub, bar",PRICE_LEVEL_MODERATE,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 11:00 PM,ChIJ6WCLkdGz2EcRqEY5J2IARbA
The Jolly Miller,"1 East Hill, South Darenth, Dartford DA4 9AN, UK",51.4035838,0.2470692,4.5,211,"pub, tea_house, bar",PRICE_LEVEL_INEXPENSIVE,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 10:30 PM,ChIJ76FCSrqz2EcRhUnaGZS1nWI
Spice Club,"Hawley Rd, Dartford DA1 1PX, UK",51.4282931,0.2242283,4.3,94,"indian_restaurant, meal_takeaway",N/A,"Monday: 12:00 – 2:00 PM, 5:00 – 11:00 PM; Tuesday: 12:00 – 2:00 PM, 5:00 – 11:00 PM; Wednesday: 12:00 – 2:00 PM, 5:00 – 11:00 PM; Thursday: 12:00 – 2:00 PM, 5:00 – 11:00 PM; Friday: 12:00 – 2:00 PM, 5:00 – 11:00 PM; Saturday: 12:00 – 2:00 PM, 5:00 – 11:00 PM; Sunday: 12:00 – 10:00 PM",ChIJcXKWwFKz2EcRTz1TjKYS9n0
Apollo House,"Dartford DA1 1QG, UK",51.434542199999996,0.23704329999999998,2.5,2,N/A,N/A,N/A,ChIJa3vOGH-x2EcRiGZlxXIxrfo
SUTTON GRILL,"73 Main Rd, Sutton at Hone, Dartford DA4 9HQ, UK",51.4107796,0.23607789999999998,4.7,77,N/A,N/A,Monday: 3:00 – 10:00 PM; Tuesday: 3:00 – 10:00 PM; Wednesday: 3:00 – 10:00 PM; Thursday: 3:00 – 10:00 PM; Friday: 3:00 – 10:00 PM; Saturday: 3:00 – 10:00 PM; Sunday: 3:00 – 10:00 PM,ChIJx3-4jB2z2EcR77i5nOEnoBI
Crusty Corner,"143 Main Rd, Sutton at Hone, Dartford DA4 9HW, UK",51.405982699999996,0.2377906,4.7,84,sandwich_shop,PRICE_LEVEL_INEXPENSIVE,Monday: 7:30 AM – 2:00 PM; Tuesday: 7:30 AM – 2:00 PM; Wednesday: 7:30 AM – 2:00 PM; Thursday: 7:00 AM – 2:00 PM; Friday: 8:30 AM – 2:00 PM; Saturday: Closed; Sunday: Closed,ChIJv_yMXLSz2EcRVPYHVHL20fI
Sutton At Hone Fish Bar,"75 Main Rd, Sutton at Hone, Dartford DA4 9HQ, UK",51.4107537,0.2361615,4.6,77,N/A,N/A,Monday: 11:30 AM – 10:00 PM; Tuesday: 11:30 AM – 10:00 PM; Wednesday: 11:30 AM – 10:00 PM; Thursday: 11:30 AM – 10:00 PM; Friday: 11:30 AM – 10:00 PM; Saturday: 11:30 AM – 10:00 PM; Sunday: Closed,ChIJlSGMwcqz2EcRut9iU945OhY
The Sole Plaice,"70 Watchgate, Dartford DA2 7JY, UK",51.4208092,0.2528632,4.8,284,meal_takeaway,PRICE_LEVEL_INEXPENSIVE,Monday: 11:00 AM – 9:00 PM; Tuesday: 11:00 AM – 9:00 PM; Wednesday: 11:00 AM – 9:00 PM; Thursday: 11:00 AM – 9:00 PM; Friday: 11:00 AM – 9:00 PM; Saturday: 11:00 AM – 9:00 PM; Sunday: Closed,ChIJmZ1dM8Oz2EcREvNynQhXL6c
Princes Fish Bar,"2B Princes Ave, Dartford DA2 6NE, UK",51.4376257,0.24186959999999996,4.5,137,"hamburger_restaurant, american_restaurant",PRICE_LEVEL_INEXPENSIVE,Monday: 12:00 – 9:00 PM; Tuesday: 12:00 – 9:00 PM; Wednesday: 12:00 – 9:00 PM; Thursday: 12:00 – 9:00 PM; Friday: 12:00 – 9:00 PM; Saturday: 12:00 – 9:00 PM; Sunday: Closed,ChIJewCvuHux2EcR0hX26gCIWvE
PFF (DARTFORD) Ltd,"2B Princes Ave, Dartford DA2 6NE, UK",51.4376257,0.24186959999999996,N/A,0,meal_takeaway,N/A,Monday: 12:00 – 9:00 PM; Tuesday: 12:00 – 9:00 PM; Wednesday: 12:00 – 9:00 PM; Thursday: 12:00 – 9:00 PM; Friday: 12:00 – 9:00 PM; Saturday: 12:00 – 9:00 PM; Sunday: Closed,ChIJx4dDP42x2EcR3LyYFqExmo4
Morrisons Cafe,"Coldharbour Rd, Northfleet, Gravesend DA11 8AB, UK",51.420091,0.35517699999999996,4,2709,"cafe, cafeteria, food_court, breakfast_restaurant",PRICE_LEVEL_MODERATE,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: 9:30 AM – 4:00 PM,ChIJc4f5qd-12EcR8q4UbEZ4T0g
Toby Carvery Gravesend,"Coldharbour Rd, Northfleet, Gravesend DA11 8AB, UK",51.4190158,0.3584417,4.2,4586,breakfast_restaurant,PRICE_LEVEL_INEXPENSIVE,Monday: 8:00 AM – 10:00 PM; Tuesday: 8:00 AM – 10:00 PM; Wednesday: 8:00 AM – 10:00 PM; Thursday: 8:00 AM – 10:00 PM; Friday: 8:00 AM – 10:00 PM; Saturday: 8:00 AM – 10:00 PM; Sunday: 8:00 AM – 10:00 PM,ChIJaaO71-e12EcRDZIi-2JXwQc
Manor Farm Barn,"New Barn Rd, Southfleet, Gravesend DA13 9PU, UK",51.413476200000005,0.32877219999999996,4.1,1185,"pub, bar",PRICE_LEVEL_MODERATE,Monday: 11:30 AM – 10:00 PM; Tuesday: 11:30 AM – 10:00 PM; Wednesday: 11:30 AM – 10:00 PM; Thursday: 11:30 AM – 10:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: 11:30 AM – 9:00 PM,ChIJjb0ISsu12EcR9cd7Z78k0hI
The Six Bells Public House & Restaurant,"Old Perry St, Northfleet, Gravesend DA11 8BT, UK",51.43273070000001,0.34724879999999997,4.2,281,"pub, bar",PRICE_LEVEL_MODERATE,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 PM – 12:00 AM; Saturday: 12:00 PM – 12:00 AM; Sunday: 12:00 – 10:30 PM,ChIJs5GPxXW22EcRZnU6at5Q0bw
Kiraak - An Indian Hyderabadi Takeaway,"141 Waterdales, Northfleet, Gravesend DA11 8HY, UK",51.432993700000004,0.3378752,4.8,100,meal_takeaway,N/A,Monday: 5:00 – 10:00 PM; Tuesday: Closed; Wednesday: 5:00 – 10:00 PM; Thursday: 5:00 – 10:00 PM; Friday: 12:30 – 10:30 PM; Saturday: 12:30 – 10:30 PM; Sunday: 12:30 – 10:30 PM,ChIJS0JZ25232EcR6frimsKwS2c
